article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label,dedup_image_path,metadata_source_csv
guardian_4b14c5a16a,The Guardian,2013,IPCC,Arctic sea ice shrinks to sixth-lowest extent on record,https://www.theguardian.com/environment/2013/sep/18/arctic-sea-ice-shrinks-record-low,2013-09-18,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Environment/Pix/pictures/2013/9/18/1379503599693/Arctic-sea-ice-extent-Spe-001.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-18_guardian_4b14c5a16a_img03.jpg,Arctic sea ice extent September 2013. Photograph: guardian.co.uk,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-18_guardian_4b14c5a16a_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_62bbe842ff,The Guardian,2013,IPCC,"Arctic sea ice ""recovers"" to its 6th-lowest extent in millennia",https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/sep/19/climate-change-arctic-ice-sixth-lowest-in-millennia,2013-09-19,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/9/19/1379557459907/WalshChapman2013_450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-19_guardian_62bbe842ff_img02.jpg,Average July through September Arctic sea ice extent 1870–2008 from the University of Illinois (Walsh & Chapman 2001 updated to 2008) and observational data from NSIDC for 2009–2013.,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-19_guardian_62bbe842ff_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_e1c3c5994e,The Guardian,2013,"""global temperature""",Magical climate contrarian thinking debunked by real science,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/sep/23/climate-science-magical-thinking-debunked-by-science,2013-09-23,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/9/23/1379891177141/IPCCmodelHindcast450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-23_guardian_e1c3c5994e_img02.jpg,Global mean near-surface temperatures from observations (black) and as obtained from 58 simulations produced by 14 different climate models driven by both natural and human-caused factors that influence climate in the 2007 IPCC report (yellow). The mean of all these runs is also shown (thick red line). Vertical grey lines indicate the timing of major volcanic eruptions.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-23_guardian_e1c3c5994e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_4779145467,The Guardian,2013,"""carbon budget""",IPCC: 30 years to climate calamity if we carry on blowing the carbon budget,https://www.theguardian.com/environment/2013/sep/27/ipcc-world-dangerous-climate-change,2013-09-27,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/About/General/2013/9/27/1380321841299/Climate-graphic-001.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-27_guardian_4779145467_img02.jpg,Credit: Guardian graphics,Guardian graphics,3,graph|graphic|graphics,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-27_guardian_4779145467_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_4779145467,The Guardian,2013,"""carbon budget""",IPCC: 30 years to climate calamity if we carry on blowing the carbon budget,https://www.theguardian.com/environment/2013/sep/27/ipcc-world-dangerous-climate-change,2013-09-27,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/About/General/2013/9/27/1380321917468/Sea-levels-graphic-001.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-27_guardian_4779145467_img03.jpg,Credit: Guardian graphics,Guardian graphics,3,graph|graphic|graphics,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-27_guardian_4779145467_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_c9c0199a4c,The Guardian,2013,IPCC,Global warming: why is IPCC report so certain about the influence of humans?,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/sep/27/global-warming-ipcc-report-humans,2013-09-27,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/9/24/1379989426274/Solar_vs_temp_450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-27_guardian_c9c0199a4c_img02.jpg,Annual global temperature change (thin light red) with 11 year moving average of temperature (thick dark red). Temperature from NASA GISS. Annual Total Solar Irradiance (TSI; thin light blue) with 11 year moving average of TSI (thick dark blue). TSI from 1880 to 1978 from Krivova et al (2007). TSI from 1979 to 2009 from PMOD.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-27_guardian_c9c0199a4c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_e30b3e09d4,The Guardian,2013,"""sea level rise""",Climate change report: live reaction to IPCC conclusions,https://www.theguardian.com/environment/2013/sep/27/ipcc-climate-change-report-ar5-live-coverage,2013-09-27,2021-08-25,10,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/9/27/1380276563601/9b1da97a-adfc-4cd1-87a4-3d26542f53d7-620x372.png?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-27_guardian_e30b3e09d4_img10.png,How will it get in your lifetime? Photograph: Guardian,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-27_guardian_e30b3e09d4_img10.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_e30b3e09d4,The Guardian,2013,"""sea level rise""",Climate change report: live reaction to IPCC conclusions,https://www.theguardian.com/environment/2013/sep/27/ipcc-climate-change-report-ar5-live-coverage,2013-09-27,2021-08-25,15,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/1/8/1357646861584/Australian-Bureau-of-Mete-008.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-09-27_guardian_e30b3e09d4_img15.jpg,Australian Bureau of Metereology temperature map - with a new colour for 52-54C Photograph: BOM Photograph: BOM,,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-09-27_guardian_e30b3e09d4_img15.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_84abc54ecf,The Guardian,2013,IPCC,IPCC model global warming projections have done much better than you think,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/01/ipcc-global-warming-projections-accurate,2013-10-01,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/1/1380599335494/ProjvsObs450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-01_guardian_84abc54ecf_img02.jpg,"IPCC AR5 Figure 1.4. Solid lines and squares represent measured average global surface temperature changes by NASA (blue), NOAA (yellow), and the UK Hadley Centre (green). The colored shading shows the projected range of surface warming in the IPCC First Assessment Report (FAR; yellow), Second (SAR; green), Third (TAR; blue), and Fourth (AR4; red).",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-01_guardian_84abc54ecf_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_84abc54ecf,The Guardian,2013,IPCC,IPCC model global warming projections have done much better than you think,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/01/ipcc-global-warming-projections-accurate,2013-10-01,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/9/28/1380337244671/gisstrend12.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-01_guardian_84abc54ecf_img03.jpg,"Global surface temperature data 1975–2012 from NASA with a linear trend (black), with trends for 1992–2006 (red) and 1998–2012 (blue).",,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-01_guardian_84abc54ecf_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_84abc54ecf,The Guardian,2013,IPCC,IPCC model global warming projections have done much better than you think,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/01/ipcc-global-warming-projections-accurate,2013-10-01,2021-08-25,4,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/9/30/1380503041075/AR5_surfacetempproj.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-01_guardian_84abc54ecf_img04.jpg,IPCC AR5 projected global average surface temperature changes in a high emissions scenario (RCP8.5; red) and low emissions scenario (RCP2.6; blue).,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-01_guardian_84abc54ecf_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_a00e38e760,The Guardian,2013,IPCC,IPCC: Europe has been warming faster than the global average,https://www.theguardian.com/environment/2013/oct/02/ipcc-europe-warming-faster-global-average,2013-10-02,2021-08-27,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/2/1380705157717/4f1c2add-17bf-44f4-9590-aa154c2d751e-bestSizeAvailable.jpeg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-02_guardian_a00e38e760_img02.jpeg,"Image by Carbon Brief, created using data from page 46 - Chapter 14 of the IPCC's Fifth Assessment Report. Photograph: /CarbonBrief Photograph: CarbonBrief",,2,data|graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-02_guardian_a00e38e760_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_a00e38e760,The Guardian,2013,IPCC,IPCC: Europe has been warming faster than the global average,https://www.theguardian.com/environment/2013/oct/02/ipcc-europe-warming-faster-global-average,2013-10-02,2021-08-27,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/2/1380705203448/a53f3c0b-2151-4bca-a28c-afeaf68cd3a9-bestSizeAvailable.jpeg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-02_guardian_a00e38e760_img03.jpeg,"Image by Carbon Brief, created using data in Table 14.1 - Chapter 14 of the IPCC's Fifth Assessment Report. Photograph: /CarbonBrief Photograph: CarbonBrief",,3,data|graph|table,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-02_guardian_a00e38e760_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_a00e38e760,The Guardian,2013,IPCC,IPCC: Europe has been warming faster than the global average,https://www.theguardian.com/environment/2013/oct/02/ipcc-europe-warming-faster-global-average,2013-10-02,2021-08-27,4,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/2/1380705236266/fb2a3597-ec5c-4b8a-b5c7-bffae98a1f80-bestSizeAvailable.jpeg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-02_guardian_a00e38e760_img04.jpeg,"Image by Carbon Brief, created using data in Table 14.1 - Chapter 14 of the IPCC's Fifth Assessment Report. Photograph: /CarbonBrief Photograph: CarbonBrief",,3,data|graph|table,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-02_guardian_a00e38e760_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_d76900f636,The Guardian,2013,IPCC,Conservative media outlets found guilty of biased global warming coverage,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/11/climate-change-political-media-ipcc-coverage,2013-10-11,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/10/1381366627591/ipcc-chart1450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-11_guardian_d76900f636_img02.jpg,"IPCC media coverage vs. the 97 percent expert consensus on human-caused global warming, courtesy of Media Matters.",,1,chart,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-11_guardian_d76900f636_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_d76900f636,The Guardian,2013,IPCC,Conservative media outlets found guilty of biased global warming coverage,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/11/climate-change-political-media-ipcc-coverage,2013-10-11,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/10/1381367117369/ipcc-chart2_450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-11_guardian_d76900f636_img03.jpg,"Disproportionate climate contrarian coverage on Fox News as compared to the 97 percent expert consensus on human-caused global warming, courtesy of Media Matters.",,1,chart,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-11_guardian_d76900f636_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_d76900f636,The Guardian,2013,IPCC,Conservative media outlets found guilty of biased global warming coverage,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/11/climate-change-political-media-ipcc-coverage,2013-10-11,2021-08-25,4,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/10/1381366539993/ipcc-chart3_450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-11_guardian_d76900f636_img04.jpg,"Background of guests who accept and reject human-caused global warming in IPCC media stories, courtesy of Media Matters.",,1,chart,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-11_guardian_d76900f636_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_c4555280c5,The Guardian,2013,IPCC,David Cameron and Ed Miliband at PMQs: Politics live blog,https://www.theguardian.com/politics/2013/oct/16/supreme-court-rules-on-prisoner-voting-and-pmqs-politics-live-blog,2013-10-16,2017-06-09,1,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/16/1381926139580/e7bed520-9547-4012-8067-97ff07b3c109-620x372.png?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-16_guardian_c4555280c5_img01.png,Disposable income chart Photograph: /ONS Photograph: ONS,,2,chart|graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-16_guardian_c4555280c5_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
guardian_6fb1004998,The Guardian,2013,"""carbon budget""",Does the global warming 'pause' mean what you think it means?,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2013/oct/18/global-warming-pause-meaning,2013-10-18,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2013/10/17/1381976927298/IPCC-AR5-WG1-Box-3.1-Fig-1_450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2013-10-18_guardian_6fb1004998_img02.jpg,Energy accumulation within distinct components of Earth’s climate system from 1971 to 2010. From the 2013 IPCC report.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2013-10-18_guardian_6fb1004998_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2013.csv
